link,loss,name,position,team,tie,win,year
/coaches/StarBa0.htm,11,Bart Starr,Coach,Green Bay Packers,0,5,1979
/coaches/HannDa0.htm,11,Dave Hanner,Defensive Coordinator,Green Bay Packers,0,5,1979
/coaches/BratZe0.htm,11,Zeke Bratkowski,Quarterbacks,Green Bay Packers,0,5,1979
/coaches/LeBeDi0.htm,11,Dick LeBeau,Defensive Backs,Green Bay Packers,0,5,1979
/coaches/GranBu0.htm,9,Bud Grant,Coach,Minnesota Vikings,0,7,1979
/coaches/BurnJe0.htm,9,Jerry Burns,Offensive Coordinator,Minnesota Vikings,0,7,1979
/coaches/HollBo0.htm,9,Bob Hollway,Defensive Coordinator,Minnesota Vikings,0,7,1979
/coaches/StecLe0.htm,9,Les Steckel,Wide Receivers,Minnesota Vikings,0,7,1979
/coaches/ArmsNe0.htm,6,Neill Armstrong,Coach,Chicago Bears,0,10,1979
/coaches/MeyeKe0.htm,6,Ken Meyer,Offensive Coordinator,Chicago Bears,0,10,1979
/coaches/RyanBu0.htm,6,Buddy Ryan,Defensive Coordinator,Chicago Bears,0,10,1979
/coaches/KuhlHa0.htm,6,Hank Kuhlmann,Assistant,Chicago Bears,0,10,1979
/coaches/McKaJo0.htm,6,John McKay,Coach,Tampa Bay Buccaneers,0,10,1979
/coaches/BassTo0.htm,6,Tom Bass,Defensive Coordinator,Tampa Bay Buccaneers,0,10,1979
/coaches/FontWa0.htm,6,Wayne Fontes,Defensive Backs,Tampa Bay Buccaneers,0,10,1979
/coaches/GibrAb0.htm,6,Abe Gibron,Defensive Line,Tampa Bay Buccaneers,0,10,1979
/coaches/JohnBi0.htm,6,Bill Johnson,Offensive Line,Tampa Bay Buccaneers,0,10,1979
/coaches/WilsLa0.htm,1,Larry Wilson,Coach,St. Louis Cardinals,0,2,1979
/coaches/WilkBu0.htm,10,Bud Wilkinson,Coach,St. Louis Cardinals,0,3,1979
/coaches/BettTo0.htm,10,Tom Bettis,Defensive Coordinator,St. Louis Cardinals,0,3,1979
/coaches/GilmHa0.htm,10,Harry Gilmer,Quarterbacks,St. Louis Cardinals,0,3,1979
/coaches/PerkRa0.htm,10,Ray Perkins,Coach,New York Giants,0,6,1979
/coaches/HawkRa0.htm,10,Ralph Hawkins,Defensive Coordinator,New York Giants,0,6,1979
/coaches/AustBi0.htm,10,Bill Austin,Offensive Line,New York Giants,0,6,1979
/coaches/BeliBi0.htm,10,Bill Belichick,Defensive Assistant/Special Teams,New York Giants,0,6,1979
/coaches/PardJa0.htm,6,Jack Pardee,Coach,Washington Redskins,0,10,1979
/coaches/WaltJo0.htm,6,Joe Walton,Offensive Coordinator,Washington Redskins,0,10,1979
/coaches/UricRi0.htm,6,Richard Urich,Defensive Coordinator,Washington Redskins,0,10,1979
/coaches/VermDi0.htm,5,Dick Vermeil,Coach,Philadelphia Eagles,0,11,1979
/coaches/CampMa0.htm,5,Marion Campbell,Defensive Coordinator,Philadelphia Eagles,0,11,1979
/coaches/BrunFr0.htm,5,Fred Bruney,Defensive Backs,Philadelphia Eagles,0,11,1979
/coaches/CourDi0.htm,5,Dick Coury,Wide Receivers,Philadelphia Eagles,0,11,1979
/coaches/GillSi0.htm,5,Sid Gillman,Quarterbacks,Philadelphia Eagles,0,11,1979
/coaches/LandTo0.htm,5,Tom Landry,Coach,Dallas Cowboys,0,11,1979
/coaches/ReevDa0.htm,5,Dan Reeves,Offensive Coordinator,Dallas Cowboys,0,11,1979
/coaches/StauEr0.htm,5,Ernie Stautner,Defensive Coordinator,Dallas Cowboys,0,11,1979
/coaches/DitkMi0.htm,5,Mike Ditka,Special Teams/Receivers,Dallas Cowboys,0,11,1979
/coaches/StalGe0.htm,5,Gene Stallings,Defensive Backs,Dallas Cowboys,0,11,1979
/coaches/LevyMa0.htm,9,Marv Levy,Coach,Kansas City Chiefs,0,7,1979
/coaches/RustRo0.htm,9,Rod Rust,Defensive Coordinator,Kansas City Chiefs,0,7,1979
/coaches/CoreWa0.htm,9,Walt Corey,Defensive Line,Kansas City Chiefs,0,7,1979
/coaches/RossBo0.htm,9,Bobby Ross,Special Teams,Kansas City Chiefs,0,7,1979
/coaches/FlorTo0.htm,7,Tom Flores,Coach,Oakland Raiders,0,9,1979
/coaches/PateJa0.htm,7,Jack Patera,Coach,Seattle Seahawks,0,9,1979
/coaches/RhomJe0.htm,7,Jerry Rhome,Offensive Coordinator,Seattle Seahawks,0,9,1979
/coaches/PeccLa0.htm,7,Larry Peccatiello,Defensive Coordinator,Seattle Seahawks,0,9,1979
/coaches/ChriJa0.htm,7,Jack Christiansen,Defensive Backfield,Seattle Seahawks,0,9,1979
/coaches/MoraJi0.htm,7,Jim Mora,Defensive Line,Seattle Seahawks,0,9,1979
/coaches/TillRu0.htm,7,Rusty Tillman,Special Teams,Seattle Seahawks,0,9,1979
/coaches/MillRe0.htm,6,Red Miller,Coach,Denver Broncos,0,10,1979
/coaches/CollJo0.htm,6,Joe Collier,Defensive Coordinator,Denver Broncos,0,10,1979
/coaches/McCaRi0.htm,6,Richie McCabe,Defensive Backs,Denver Broncos,0,10,1979
/coaches/ZemaBo0.htm,6,Bob Zeman,Linebackers,Denver Broncos,0,10,1979
/coaches/CoryDo0.htm,4,Don Coryell,Coach,San Diego Chargers,0,12,1979
/coaches/GibbJo0.htm,4,Joe Gibbs,Offensive Coordinator,San Diego Chargers,0,12,1979
/coaches/SimpJa0.htm,4,Jackie Simpson,Defensive Coordinator,San Diego Chargers,0,12,1979
/coaches/HaniJi0.htm,4,Jim Hanifan,Assistant Head Coach/Offensive Line,San Diego Chargers,0,12,1979
/coaches/ZampEr0.htm,4,Ernie Zampese,Wide Receivers,San Diego Chargers,0,12,1979
/coaches/RiceHo0.htm,12,Homer Rice,Coach,Cincinnati Bengals,0,4,1979
/coaches/BrinHo0.htm,12,Howard Brinker,Defensive Coordinator,Cincinnati Bengals,0,4,1979
/coaches/GanzFr0.htm,12,Frank Gansz,Special Teams/Tight Ends,Cincinnati Bengals,0,4,1979
/coaches/McCoMi0.htm,12,Mike McCormack,Offensive Line,Cincinnati Bengals,0,4,1979
/coaches/SefcGe0.htm,12,George Sefcik,Quarterbacks/Running Backs,Cincinnati Bengals,0,4,1979
/coaches/WinnCh0.htm,12,Charley Winner,Defensive Backs,Cincinnati Bengals,0,4,1979
/coaches/RutiSa0.htm,7,Sam Rutigliano,Coach,Cleveland Browns,0,9,1979
/coaches/GarrJi0.htm,7,Jim Garrett,Assistant Coach,Cleveland Browns,0,9,1979
/coaches/KotiRi0.htm,7,Rich Kotite,Wide Receivers,Cleveland Browns,0,9,1979
/coaches/McPhDi0.htm,7,Dick MacPherson,Assistant Coach,Cleveland Browns,0,9,1979
/coaches/ShofJi0.htm,7,Jim Shofner,Quarterbacks,Cleveland Browns,0,9,1979
/coaches/PhilBu0.htm,5,Bum Phillips,Coach,Houston Oilers,0,11,1979
/coaches/BileEd0.htm,5,Ed Biles,Defensive Coordinator,Houston Oilers,0,11,1979
/coaches/BugeJo0.htm,5,Joe Bugel,Offensive Line,Houston Oilers,0,11,1979
/coaches/PhilWa0.htm,5,Wade Phillips,Defensive Line,Houston Oilers,0,11,1979
/coaches/NollCh0.htm,4,Chuck Noll,Coach,Pittsburgh Steelers,0,12,1979
/coaches/WideWo0.htm,4,Woody Widenhofer,Defensive Coordinator,Pittsburgh Steelers,0,12,1979
/coaches/MoorTo0.htm,4,Tom Moore,Wide Receivers,Pittsburgh Steelers,0,12,1979
/coaches/MarcTe0.htm,11,Ted Marchibroda,Coach,Baltimore Colts,0,5,1979
/coaches/BaugMa0.htm,11,Maxie Baughan,Defensive Coordinator,Baltimore Colts,0,5,1979
/coaches/KhayEd0.htm,11,Ed Khayat,Defensive Line,Baltimore Colts,0,5,1979
/coaches/VittJo0.htm,11,Joe Vitt,Strength/Quality Control,Baltimore Colts,0,5,1979
/coaches/KnoxCh0.htm,9,Chuck Knox,Coach,Buffalo Bills,0,7,1979
/coaches/ProcRa0.htm,9,Ray Prochaska,Offensive Coordinator,Buffalo Bills,0,7,1979
/coaches/CatlTo0.htm,9,Tom Catlin,Defensive Coordinator,Buffalo Bills,0,7,1979
/coaches/StepKa0.htm,9,Kay Stephenson,Quarterbacks,Buffalo Bills,0,7,1979
/coaches/ErhaRo0.htm,7,Ron Erhardt,Coach,New England Patriots,0,9,1979
/coaches/RingJi0.htm,7,Jim Ringo,Offensive Coordinator,New England Patriots,0,9,1979
/coaches/ShurFr0.htm,7,Fritz Shurmur,Defensive Coordinator,New England Patriots,0,9,1979
/coaches/BerrRa0.htm,7,Raymond Berry,Receivers,New England Patriots,0,9,1979
/coaches/ShurFr0.htm,7,Fritz Shurmur,Defensive Line,New England Patriots,0,9,1979
/coaches/MichWa0.htm,8,Walt Michaels,Coach,New York Jets,0,8,1979
/coaches/IdziJo0.htm,8,John Idzik,Offensive Coordinator,New York Jets,0,8,1979
/coaches/MazuJo0.htm,8,John Mazur,Defensive Coordinator,New York Jets,0,8,1979
/coaches/HaerJo0.htm,8,Joe Haering,Special Teams,New York Jets,0,8,1979
/coaches/ShulDo0.htm,6,Don Shula,Coach,Miami Dolphins,0,10,1979
/coaches/ArnsBi0.htm,6,Bill Arnsparger,Defensive Coordinator,Miami Dolphins,0,10,1979
/coaches/HennDa0.htm,6,Dan Henning,Quarterbacks,Miami Dolphins,0,10,1979
/coaches/WalsBi0.htm,10,Bill Walsh,Coach,San Francisco 49ers,0,6,1980
/coaches/StudCh0.htm,10,Chuck Studley,Defensive Coordinator,San Francisco 49ers,0,6,1980
/coaches/CoslBr0.htm,10,Bruce Coslet,Tight Ends,San Francisco 49ers,0,6,1980
/coaches/McPhBi0.htm,10,Bill McPherson,Defensive Line,San Francisco 49ers,0,6,1980
/coaches/SeifGe0.htm,10,George Seifert,Defensive Backs,San Francisco 49ers,0,6,1980
/coaches/WychSa0.htm,10,Sam Wyche,Quarterbacks,San Francisco 49ers,0,6,1980
/coaches/MalaRa0.htm,5,Ray Malavasi,Coach,Los Angeles Rams,0,11,1980
/coaches/TaylLi0.htm,5,Lionel Taylor,Offensive Coordinator,Los Angeles Rams,0,11,1980
/coaches/CarsBu0.htm,5,Bud Carson,Defensive Coordinator,Los Angeles Rams,0,11,1980
/coaches/BennLe0.htm,4,Leeman Bennett,Coach,Atlanta Falcons,0,12,1980
/coaches/GlanJe0.htm,4,Jerry Glanville,Defensive Coordinator,Atlanta Falcons,0,12,1980
/coaches/NortJo0.htm,4,John North,Offensive Backs,Atlanta Falcons,0,12,1980
/coaches/RayeJi0.htm,4,Jimmy Raye,Wide Receivers,Atlanta Falcons,0,12,1980
/coaches/ShivDo0.htm,4,Doug Shivley,Linebackers,Atlanta Falcons,0,12,1980
/coaches/WoodDi0.htm,4,Dick Wood,Quarterbacks,Atlanta Falcons,0,12,1980
/coaches/StarBa0.htm,10,Bart Starr,Coach,Green Bay Packers,1,5,1980
/coaches/MeyeJo0.htm,10,John Meyer,Defensive Coordinator,Green Bay Packers,1,5,1980
/coaches/BratZe0.htm,10,Zeke Bratkowski,Offensive Backs/Quarterbacks,Green Bay Packers,1,5,1980
/coaches/McKaJo0.htm,10,John McKay,Coach,Tampa Bay Buccaneers,1,5,1980
/coaches/BassTo0.htm,10,Tom Bass,Defensive Coordinator,Tampa Bay Buccaneers,1,5,1980
/coaches/FontWa0.htm,10,Wayne Fontes,Defensive Backs,Tampa Bay Buccaneers,1,5,1980
/coaches/GibrAb0.htm,10,Abe Gibron,Defensive Line,Tampa Bay Buccaneers,1,5,1980
/coaches/JohnBi0.htm,10,Bill Johnson,Offensive Line,Tampa Bay Buccaneers,1,5,1980
/coaches/ArmsNe0.htm,9,Neill Armstrong,Coach,Chicago Bears,0,7,1980
/coaches/MeyeKe0.htm,9,Ken Meyer,Offensive Coordinator,Chicago Bears,0,7,1980
/coaches/RyanBu0.htm,9,Buddy Ryan,Defensive Coordinator,Chicago Bears,0,7,1980
/coaches/KuhlHa0.htm,9,Hank Kuhlmann,Assistant,Chicago Bears,0,7,1980
/coaches/ClarMo0.htm,7,Monte Clark,Coach,Detroit Lions,0,9,1980
/coaches/SchnBo0.htm,7,Bob Schnelker,Offensive Coordinator,Detroit Lions,0,9,1980
/coaches/BaugMa0.htm,7,Maxie Baughan,Defensive Coordinator,Detroit Lions,0,9,1980
/coaches/GranBu0.htm,7,Bud Grant,Coach,Minnesota Vikings,0,9,1980
/coaches/BurnJe0.htm,7,Jerry Burns,Offensive Coordinator,Minnesota Vikings,0,9,1980
/coaches/HollBo0.htm,7,Bob Hollway,Defensive Coordinator,Minnesota Vikings,0,9,1980
/coaches/StecLe0.htm,7,Les Steckel,Wide Receivers,Minnesota Vikings,0,9,1980
/coaches/PerkRa0.htm,12,Ray Perkins,Coach,New York Giants,0,4,1980
/coaches/HawkRa0.htm,12,Ralph Hawkins,Defensive Coordinator,New York Giants,0,4,1980
/coaches/AustBi0.htm,12,Bill Austin,Offensive Line,New York Giants,0,4,1980
/coaches/BeliBi0.htm,12,Bill Belichick,Linebackers/Special Teams,New York Giants,0,4,1980
/coaches/HaniJi0.htm,11,Jim Hanifan,Coach,St. Louis Cardinals,0,5,1980
/coaches/BettTo0.htm,11,Tom Bettis,Defensive Coordinator,St. Louis Cardinals,0,5,1980
/coaches/GilmHa0.htm,11,Harry Gilmer,Quarterbacks,St. Louis Cardinals,0,5,1980
/coaches/JamiDi0.htm,11,Dick Jamieson,Running Backs,St. Louis Cardinals,0,5,1980
/coaches/PardJa0.htm,10,Jack Pardee,Coach,Washington Redskins,0,6,1980
/coaches/WaltJo0.htm,10,Joe Walton,Offensive Coordinator,Washington Redskins,0,6,1980
/coaches/UricRi0.htm,10,Richard Urich,Defensive Coordinator,Washington Redskins,0,6,1980
/coaches/LandTo0.htm,4,Tom Landry,Coach,Dallas Cowboys,0,12,1980
/coaches/ReevDa0.htm,4,Dan Reeves,Offensive Coordinator,Dallas Cowboys,0,12,1980
/coaches/StauEr0.htm,4,Ernie Stautner,Defensive Coordinator,Dallas Cowboys,0,12,1980
/coaches/DitkMi0.htm,4,Mike Ditka,Special Teams/Receivers,Dallas Cowboys,0,12,1980
/coaches/StalGe0.htm,4,Gene Stallings,Defensive Backs,Dallas Cowboys,0,12,1980
/coaches/VermDi0.htm,4,Dick Vermeil,Coach,Philadelphia Eagles,0,12,1980
/coaches/CampMa0.htm,4,Marion Campbell,Defensive Coordinator,Philadelphia Eagles,0,12,1980
/coaches/BrunFr0.htm,4,Fred Bruney,Defensive Backs,Philadelphia Eagles,0,12,1980
/coaches/CourDi0.htm,4,Dick Coury,Wide Receivers,Philadelphia Eagles,0,12,1980
/coaches/GillSi0.htm,4,Sid Gillman,Quarterbacks,Philadelphia Eagles,0,12,1980
/coaches/PateJa0.htm,12,Jack Patera,Coach,Seattle Seahawks,0,4,1980
/coaches/RhomJe0.htm,12,Jerry Rhome,Offensive Coordinator,Seattle Seahawks,0,4,1980
/coaches/PeccLa0.htm,12,Larry Peccatiello,Defensive Coordinator,Seattle Seahawks,0,4,1980
/coaches/ChriJa0.htm,12,Jack Christiansen,Defensive Backfield,Seattle Seahawks,0,4,1980
/coaches/MoraJi0.htm,12,Jim Mora,Defensive Line,Seattle Seahawks,0,4,1980
/coaches/TillRu0.htm,12,Rusty Tillman,Special Teams,Seattle Seahawks,0,4,1980
/coaches/MillRe0.htm,8,Red Miller,Coach,Denver Broncos,0,8,1980
/coaches/DowhRo0.htm,8,Rod Dowhower,Offensive Coordinator,Denver Broncos,0,8,1980
/coaches/CollJo0.htm,8,Joe Collier,Defensive Coordinator,Denver Broncos,0,8,1980
/coaches/McCaRi0.htm,8,Richie McCabe,Defensive Backs,Denver Broncos,0,8,1980
/coaches/ZemaBo0.htm,8,Bob Zeman,Linebackers,Denver Broncos,0,8,1980
/coaches/LevyMa0.htm,8,Marv Levy,Coach,Kansas City Chiefs,0,8,1980
/coaches/RustRo0.htm,8,Rod Rust,Defensive Coordinator,Kansas City Chiefs,0,8,1980
/coaches/CoreWa0.htm,8,Walt Corey,Defensive Line,Kansas City Chiefs,0,8,1980
/coaches/RossBo0.htm,8,Bobby Ross,Quarterbacks/Running Backs,Kansas City Chiefs,0,8,1980
/coaches/FlorTo0.htm,5,Tom Flores,Coach,Oakland Raiders,0,11,1980
/coaches/CoryDo0.htm,5,Don Coryell,Coach,San Diego Chargers,0,11,1980
/coaches/GibbJo0.htm,5,Joe Gibbs,Offensive Coordinator,San Diego Chargers,0,11,1980
/coaches/SimpJa0.htm,5,Jackie Simpson,Defensive Coordinator,San Diego Chargers,0,11,1980
/coaches/LevyDa0.htm,5,Dave Levy,Offensive Line,San Diego Chargers,0,11,1980
/coaches/ZampEr0.htm,5,Ernie Zampese,Wide Receivers,San Diego Chargers,0,11,1980
/coaches/GregFo0.htm,10,Forrest Gregg,Coach,Cincinnati Bengals,0,6,1980
/coaches/BullHa0.htm,10,Hank Bullough,Defensive Coordinator,Cincinnati Bengals,0,6,1980
/coaches/GanzFr0.htm,10,Frank Gansz,Special Teams/Tight Ends,Cincinnati Bengals,0,6,1980
/coaches/InfaLi0.htm,10,Lindy Infante,Quarterbacks Coach,Cincinnati Bengals,0,6,1980
/coaches/LeBeDi0.htm,10,Dick LeBeau,Defensive Backs,Cincinnati Bengals,0,6,1980
/coaches/SefcGe0.htm,10,George Sefcik,Quarterbacks/Running Backs,Cincinnati Bengals,0,6,1980
/coaches/NollCh0.htm,7,Chuck Noll,Coach,Pittsburgh Steelers,0,9,1980
/coaches/WideWo0.htm,7,Woody Widenhofer,Defensive Coordinator,Pittsburgh Steelers,0,9,1980
/coaches/MoorTo0.htm,7,Tom Moore,Wide Receivers,Pittsburgh Steelers,0,9,1980
/coaches/PhilBu0.htm,5,Bum Phillips,Coach,Houston Oilers,0,11,1980
/coaches/BileEd0.htm,5,Ed Biles,Defensive Coordinator,Houston Oilers,0,11,1980
/coaches/BugeJo0.htm,5,Joe Bugel,Offensive Line,Houston Oilers,0,11,1980
/coaches/PhilWa0.htm,5,Wade Phillips,Defensive Line,Houston Oilers,0,11,1980
/coaches/RutiSa0.htm,5,Sam Rutigliano,Coach,Cleveland Browns,0,11,1980
/coaches/SchoMa0.htm,5,Marty Schottenheimer,Defensive Coordinator,Cleveland Browns,0,11,1980
/coaches/GarrJi0.htm,5,Jim Garrett,Assistant Coach,Cleveland Browns,0,11,1980
/coaches/KotiRi0.htm,5,Rich Kotite,Wide Receivers,Cleveland Browns,0,11,1980
/coaches/McPhDi0.htm,5,Dick MacPherson,Assistant Coach,Cleveland Browns,0,11,1980
/coaches/ShofJi0.htm,5,Jim Shofner,Quarterbacks,Cleveland Browns,0,11,1980
/coaches/MichWa0.htm,12,Walt Michaels,Coach,New York Jets,0,4,1980
/coaches/MazuJo0.htm,12,John Mazur,Defensive Coordinator,New York Jets,0,4,1980
/coaches/McCoMi0.htm,9,Mike McCormack,Coach,Baltimore Colts,0,7,1980
/coaches/WebeCh0.htm,9,Chuck Weber,Defensive Coordinator,Baltimore Colts,0,7,1980
/coaches/KhayEd0.htm,9,Ed Khayat,Defensive Line,Baltimore Colts,0,7,1980
/coaches/VittJo0.htm,9,Joe Vitt,Strength/Quality Control,Baltimore Colts,0,7,1980
/coaches/ShulDo0.htm,8,Don Shula,Coach,Miami Dolphins,0,8,1980
/coaches/ArnsBi0.htm,8,Bill Arnsparger,Defensive Coordinator,Miami Dolphins,0,8,1980
/coaches/HennDa0.htm,8,Dan Henning,Quarterbacks,Miami Dolphins,0,8,1980
/coaches/ErhaRo0.htm,6,Ron Erhardt,Coach,New England Patriots,0,10,1980
/coaches/RingJi0.htm,6,Jim Ringo,Offensive Coordinator,New England Patriots,0,10,1980
/coaches/ShurFr0.htm,6,Fritz Shurmur,Defensive Coordinator,New England Patriots,0,10,1980
/coaches/BerrRa0.htm,6,Raymond Berry,Receivers,New England Patriots,0,10,1980
/coaches/ParcBi0.htm,6,Bill Parcells,Linebackers,New England Patriots,0,10,1980
/coaches/KnoxCh0.htm,5,Chuck Knox,Coach,Buffalo Bills,0,11,1980
/coaches/ProcRa0.htm,5,Ray Prochaska,Offensive Coordinator,Buffalo Bills,0,11,1980
/coaches/CatlTo0.htm,5,Tom Catlin,Defensive Coordinator,Buffalo Bills,0,11,1980
/coaches/StepKa0.htm,5,Kay Stephenson,Quarterbacks,Buffalo Bills,0,11,1980
/coaches/ShanKy0.htm,10,Kyle Shanahan,Coach,San Francisco 49ers,0,6,2017
/coaches/SaleRo0.htm,10,Robert Saleh,Defensive Coordinator,San Francisco 49ers,0,6,2017
/coaches/ScanRi0.htm,10,Rich Scangarello,Quarterbacks,San Francisco 49ers,0,6,2017
/coaches/TarvJa0.htm,10,Jason Tarver,Senior Defensive Assistant,San Francisco 49ers,0,6,2017
/coaches/KellCh0.htm,14,Chip Kelly,Coach,San Francisco 49ers,0,2,2016
/coaches/ModkCu0.htm,14,Curtis Modkins,Offensive Coordinator,San Francisco 49ers,0,2,2016
/coaches/ONeiJi0.htm,14,Jim O'Neil,Defensive Coordinator,San Francisco 49ers,0,2,2016
/coaches/BiblDa0.htm,14,Dana Bible,Offensive Assistant,San Francisco 49ers,0,2,2016
/coaches/OConKe0.htm,14,Kevin O'Connell,Offensive Assistant,San Francisco 49ers,0,2,2016
/coaches/TarvJa0.htm,14,Jason Tarver,Senior Defensive Assistant,San Francisco 49ers,0,2,2016
/coaches/TomsJi0.htm,11,Jim Tomsula,Coach,San Francisco 49ers,0,5,2015
/coaches/ChryGe0.htm,11,Geep Chryst,Offensive Coordinator,San Francisco 49ers,0,5,2015
/coaches/MangEr0.htm,11,Eric Mangini,Defensive Coordinator,San Francisco 49ers,0,5,2015
/coaches/FoerCh0.htm,11,Chris Foerster,Offensive Line,San Francisco 49ers,0,5,2015
/coaches/LewiTi0.htm,11,Tim Lewis,Defensive Backs,San Francisco 49ers,0,5,2015
/coaches/PendCl0.htm,11,Clancy Pendergast,Linebackers,San Francisco 49ers,0,5,2015
/coaches/SparTo0.htm,11,Tony Sparano,Tight Ends,San Francisco 49ers,0,5,2015
/coaches/TarvJa0.htm,11,Jason Tarver,Senior Defensive Assistant,San Francisco 49ers,0,5,2015
/coaches/TarvJa0.htm,11,Jason Tarver,Sr Defensive Asst/Linebackers,San Francisco 49ers,0,5,2015
/coaches/FishJe0.htm,10,Jeff Fisher,Coach,St. Louis Rams,0,6,2014
/coaches/SchoBr0.htm,10,Brian Schottenheimer,Offensive Coordinator,St. Louis Rams,0,6,2014
/coaches/WillGr0.htm,10,Gregg Williams,Defensive Coordinator,St. Louis Rams,0,6,2014
/coaches/BoraRo0.htm,10,Rob Boras,Tight Ends,St. Louis Rams,0,6,2014
/coaches/BushFr0.htm,10,Frank Bush,Linebackers,St. Louis Rams,0,6,2014
/coaches/CeciCh0.htm,10,Chuck Cecil,Secondary,St. Louis Rams,0,6,2014
/coaches/CignFr0.htm,10,Frank Cignetti,Quarterbacks,St. Louis Rams,0,6,2014
/coaches/FassJo0.htm,10,John Fassel,Special Teams Coordinator,St. Louis Rams,0,6,2014
/coaches/McGiDa0.htm,10,Dave McGinnis,Assistant Head Coach,St. Louis Rams,0,6,2014
/coaches/SherRa0.htm,10,Ray Sherman,Wide Receivers,St. Louis Rams,0,6,2014
/coaches/FishJe0.htm,9,Jeff Fisher,Coach,St. Louis Rams,0,7,2013
/coaches/SchoBr0.htm,9,Brian Schottenheimer,Offensive Coordinator,St. Louis Rams,0,7,2013
/coaches/WaltTi0.htm,9,Tim Walton,Defensive Coordinator,St. Louis Rams,0,7,2013
/coaches/BoraRo0.htm,9,Rob Boras,Tight Ends,St. Louis Rams,0,7,2013
/coaches/BushFr0.htm,9,Frank Bush,Linebackers,St. Louis Rams,0,7,2013
/coaches/CeciCh0.htm,9,Chuck Cecil,Secondary,St. Louis Rams,0,7,2013
/coaches/CignFr0.htm,9,Frank Cignetti,Quarterbacks,St. Louis Rams,0,7,2013
/coaches/FassJo0.htm,9,John Fassel,Special Teams Coordinator,St. Louis Rams,0,7,2013
/coaches/McGiDa0.htm,9,Dave McGinnis,Assistant Head Coach,St. Louis Rams,0,7,2013
/coaches/SherRa0.htm,9,Ray Sherman,Wide Receivers,St. Louis Rams,0,7,2013
/coaches/WhisKe0.htm,11,Ken Whisenhunt,Coach,Arizona Cardinals,0,5,2012
/coaches/MillMi0.htm,11,Mike Miller,Offensive Coordinator,Arizona Cardinals,0,5,2012
/coaches/HortRa0.htm,11,Ray Horton,Defensive Coordinator,Arizona Cardinals,0,5,2012
/coaches/KitcFr0.htm,11,Freddie Kitchens,Tight Ends,Arizona Cardinals,0,5,2012
/coaches/ReicFr0.htm,11,Frank Reich,Wide Receivers,Arizona Cardinals,0,5,2012
/coaches/SpagSt0.htm,14,Steve Spagnuolo,Coach,St. Louis Rams,0,2,2011
/coaches/McDaJo0.htm,14,Josh McDaniels,Offensive Coordinator,St. Louis Rams,0,2,2011
/coaches/FlajKe0.htm,14,Ken Flajole,Defensive Coordinator,St. Louis Rams,0,2,2011
/coaches/CrooSy0.htm,14,Sylvester Croom,Running Backs,St. Louis Rams,0,2,2011
/coaches/LoneSt0.htm,14,Steve Loney,Offensive Line,St. Louis Rams,0,2,2011
/coaches/WhisKe0.htm,11,Ken Whisenhunt,Coach,Arizona Cardinals,0,5,2010
/coaches/DaviBi0.htm,11,Bill Davis,Defensive Coordinator,Arizona Cardinals,0,5,2010
/coaches/HendDo0.htm,11,Donnie Henderson,Defensive Backs,Arizona Cardinals,0,5,2010
/coaches/KitcFr0.htm,11,Freddie Kitchens,Tight Ends,Arizona Cardinals,0,5,2010
/coaches/MillMi0.htm,11,Mike Miller,Passing Game Coordinator,Arizona Cardinals,0,5,2010
/coaches/SpagSt0.htm,15,Steve Spagnuolo,Coach,St. Louis Rams,0,1,2009
/coaches/ShurPa0.htm,15,Pat Shurmur,Offensive Coordinator,St. Louis Rams,0,1,2009
/coaches/FlajKe0.htm,15,Ken Flajole,Defensive Coordinator,St. Louis Rams,0,1,2009
/coaches/CrooSy0.htm,15,Sylvester Croom,Running Backs,St. Louis Rams,0,1,2009
/coaches/LoneSt0.htm,15,Steve Loney,Offensive Line,St. Louis Rams,0,1,2009
/coaches/LineSc0.htm,4,Scott Linehan,Coach,St. Louis Rams,0,0,2008
/coaches/HaslJi0.htm,10,Jim Haslett,Coach,St. Louis Rams,0,2,2008
/coaches/SaunAl0.htm,10,Al Saunders,Offensive Coordinator,St. Louis Rams,0,2,2008
/coaches/HaslJi0.htm,10,Jim Haslett,Defensive Coordinator,St. Louis Rams,0,2,2008
/coaches/VentRi0.htm,10,Rick Venturi,Defensive Coordinator,St. Louis Rams,0,2,2008
/coaches/DownTo0.htm,10,Todd Downing,Defensive Quality Control,St. Louis Rams,0,2,2008
/coaches/LoneSt0.htm,10,Steve Loney,Offensive Line,St. Louis Rams,0,2,2008
/coaches/SheaTe0.htm,10,Terry Shea,Quarterbacks,St. Louis Rams,0,2,2008
/coaches/LineSc0.htm,13,Scott Linehan,Coach,St. Louis Rams,0,3,2007
/coaches/OlsoGr0.htm,13,Greg Olson,Offensive Coordinator,St. Louis Rams,0,3,2007
/coaches/HaslJi0.htm,13,Jim Haslett,Defensive Coordinator,St. Louis Rams,0,3,2007
/coaches/DownTo0.htm,13,Todd Downing,Defensive/Special Teams Assistant,St. Louis Rams,0,3,2007
/coaches/RobiWi0.htm,13,Willy Robinson,Defensive Backs,St. Louis Rams,0,3,2007
/coaches/VentRi0.htm,13,Rick Venturi,Linebackers/Assistant Head Coach,St. Louis Rams,0,3,2007
/coaches/GreeDe0.htm,11,Dennis Green,Coach,Arizona Cardinals,0,5,2006
/coaches/KrucMi0.htm,11,Mike Kruczek,Offensive Coordinator,Arizona Cardinals,0,5,2006
